"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	40	90.885051275982	50.2970281254566	56.3906915243632	56.3906915243632	15	40	800
2	1	15	93.9554928354633	51.5411061810761	58.5383188669368	58.5383188669368	25	21	21
3	1	21	92.632694778035	49.774721059385	58.5962552975637	58.5962552975637	21	21	21
4	1	21	92.632694778035	49.774721059385	58.5962552975637	58.5962552975637	21	21	21
5	1	21	92.632694778035	49.774721059385	58.5962552975637	58.5962552975637	24	21	21
6	1	21	92.632694778035	49.774721059385	58.5962552975637	57.4809656284428	25	21	22
7	1	21	92.632694778035	49.774721059385	58.5962552975637	58.2795648080477	22	21	22
8	1	31	92.3388723797006	49.2545792427842	58.6030982907666	58.6030982907666	23	23	23
9	1	28	93.1308346039641	49.16568484459	59.3317509825529	59.3317509825529	24	23	23
10	1	28	93.1308346039641	49.16568484459	59.3317509825529	58.623351869453	26	23	29
11	1	28	93.1308346039641	49.16568484459	59.3317509825529	58.8333041891066	19	23	24
12	1	28	93.1308346039641	49.16568484459	59.3317509825529	58.2532071502197	29	23	29
13	1	28	93.1308346039641	49.16568484459	59.3317509825529	58.9088875206099	24	23	26
14	1	28	93.1308346039641	49.16568484459	59.3317509825529	59.1070692572086	23	23	24
15	1	28	93.1308346039641	49.16568484459	59.3317509825529	58.9737697561823	32	23	32
16	1	28	93.1308346039641	49.16568484459	59.3317509825529	58.2078230478643	12	23	13
17	1	28	93.1308346039641	49.16568484459	59.3317509825529	57.8906513773986	30	23	33
18	1	30	92.9116488721679	49.1665852956759	59.3338317215863	59.3338317215863	24	24	24
19	1	30	92.9116488721679	49.1665852956759	59.3338317215863	59.3338317215863	24	24	24
20	1	22	93.1308346039641	48.6407790151522	59.6991850631594	59.6991850631594	24	24	24
21	1	22	93.1308346039641	48.6407790151522	59.6991850631594	59.6991850631594	24	24	24
22	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.1770706583889	27	28	28
23	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.0721212865892	27	28	28
24	1	28	93.9554928354633	49.2000321932874	60.1770706583889	59.9772147099234	24	28	26
25	1	28	93.9554928354633	49.2000321932874	60.1770706583889	59.7076920551168	20	28	25
26	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.1770706583889	28	28	28
27	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.1770706583889	29	28	28
28	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.0257795983697	29	28	28
29	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.0721212865892	28	28	28
30	1	28	93.9554928354633	49.2000321932874	60.1770706583889	60.0721212865892	26	28	28
