"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	79	91.6318907949265	52.026437851559	54.9772866001036	54.9772866001036	45	79	1580
2	1	42	93.9379236397039	52.61527354674	58.091600139465	58.091600139465	26	29	29
3	1	32	95.2540860271112	49.7916766349405	60.7508489454953	60.7508489454953	37	37	37
4	1	32	95.2540860271112	49.7916766349405	60.7508489454953	60.7508489454953	37	37	37
5	1	32	95.2540860271112	49.7916766349405	60.7508489454953	60.7508489454953	33	37	37
6	1	32	95.2540860271112	49.7916766349405	60.7508489454953	60.3619717223039	33	37	33
7	1	32	95.2540860271112	49.7916766349405	60.7508489454953	60.0714574729788	39	37	40
8	1	32	95.2540860271112	49.7916766349405	60.7508489454953	59.8433181022621	31	37	29
9	1	32	95.2540860271112	49.7916766349405	60.7508489454953	60.1511973070929	28	37	29
10	1	38	96.8036460446627	50.0015616492221	61.9175037208137	61.9175037208137	36	38	38
11	1	38	96.8036460446627	50.0015616492221	61.9175037208137	60.1924348246658	41	38	40
12	1	41	96.9638336520216	49.3355342093275	62.5027758178034	62.5027758178034	35	35	35
13	1	41	96.9638336520216	49.3355342093275	62.5027758178034	62.5027758178034	35	35	35
14	1	41	96.9638336520216	49.3355342093275	62.5027758178034	62.5027758178034	35	35	35
15	1	41	96.9638336520216	49.3355342093275	62.5027758178034	62.5027758178034	32	35	35
16	1	41	96.9638336520216	49.3355342093275	62.5027758178034	59.0721845429903	31	35	29
17	1	41	96.9638336520216	49.3355342093275	62.5027758178034	61.907284779536	33	35	34
18	1	41	96.9638336520216	49.3355342093275	62.5027758178034	61.8067933205158	34	35	34
19	1	41	96.9638336520216	49.3355342093275	62.5027758178034	61.6549867875142	36	35	34
20	1	41	96.9638336520216	49.3355342093275	62.5027758178034	62.1283261402091	40	35	35
21	1	33	96.9638336520216	48.5852238480636	63.0923720263843	63.0923720263843	33	33	33
22	1	33	96.9638336520216	48.5852238480636	63.0923720263843	63.0923720263843	33	33	33
23	1	33	96.9638336520216	48.5852238480636	63.0923720263843	63.0923720263843	33	33	33
24	1	33	96.9638336520216	48.5852238480636	63.0923720263843	63.0923720263843	33	33	33
25	1	33	96.9638336520216	48.5852238480636	63.0923720263843	63.0923720263843	32	33	33
26	1	33	96.9638336520216	48.5852238480636	63.0923720263843	62.2350478399394	34	33	34
27	1	33	96.9638336520216	48.5852238480636	63.0923720263843	62.8364491413285	32	33	34
28	1	33	96.9638336520216	48.5852238480636	63.0923720263843	62.1107243349677	35	33	34
29	1	33	96.9638336520216	48.5852238480636	63.0923720263843	61.9718032102502	33	33	33
30	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.4153423858284	35	31	31
31	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.0923720263843	32	31	33
32	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.1188222689325	30	31	31
33	1	33	96.9638336520216	48.2158075569953	63.4153423858284	62.9065761801602	34	31	31
34	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.2006276529238	31	31	31
35	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.2006276529238	34	31	31
36	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.4153423858284	31	31	31
37	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.4153423858284	31	31	62
38	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.4153423858284	31	31	62
39	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.4153423858284	31	31	62
40	1	33	96.9638336520216	48.2158075569953	63.4153423858284	63.4153423858284	32	31	62
41	1	32	96.9638336520216	47.684708106463	63.7978912733529	63.7978912733529	32	32	32
42	1	32	96.9638336520216	47.684708106463	63.7978912733529	63.7978912733529	32	32	32
43	1	32	96.9638336520216	47.684708106463	63.7978912733529	63.7978912733529	32	32	32
44	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
45	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
46	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.4026841579803	31	32	32
47	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
48	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
49	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
50	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	33	32	32
51	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
52	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
53	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	64
54	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
55	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
56	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
57	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
58	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
59	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
60	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
61	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
62	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	128
63	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	128
64	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	128
65	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	33	32	128
66	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
67	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
68	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
69	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
70	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
71	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
72	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
73	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
74	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
75	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	32
76	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
77	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
78	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
79	1	32	96.9638336520216	47.6106066506492	63.8263247924225	63.8263247924225	32	32	96
80	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	31
81	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	31
82	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	62
83	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
84	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
85	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	93
86	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	62
87	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	62
88	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
89	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
90	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	32	31	155
91	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
92	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
93	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
94	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
95	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	124
96	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	31
97	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	31
98	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	31
99	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	31
100	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	62
101	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	62
102	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
103	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
104	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
105	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	32	31	155
106	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	62
107	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
108	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
109	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
110	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	124
111	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
112	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
113	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
114	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
115	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	34	31	155
116	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
117	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
118	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
119	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
120	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	124
121	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
122	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
123	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
124	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
125	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	32	31	155
126	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	93
127	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
128	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
129	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
130	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	124
131	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
132	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
133	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
134	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
135	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
136	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
137	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
138	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
139	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	124
140	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	30	31	124
141	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
142	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
143	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
144	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	155
145	1	32	96.9638336520216	47.4701477584261	63.9373042448268	63.9373042448268	31	31	186
