"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	0.99875	44	71.1995749402412	52.5833333333333	-6.91879196546085	-6.91879196546085	23	44	1320
2	0.9975	27	82.4223993063664	50	118.930178350014	118.930178350014	22	19	19
3	0.99625	27	82.4223993063664	50	118.930178350014	103.734870631098	25	19	22
4	0.995	27	82.4223993063664	50	118.930178350014	108.249192357175	22	19	26
5	0.99375	27	82.4223993063664	50	118.930178350014	111.689789784216	27	19	18
6	0.9925	27	82.4223993063664	50	118.930178350014	103.881396445751	26	19	23
7	0.99125	27	82.4223993063664	50	118.930178350014	112.725295354318	26	19	19
8	0.99	14	79.7146059196492	42.75	132.550302325519	132.550302325519	21	23	23
9	0.98875	14	79.7146059196492	42.75	132.550302325519	112.745927912869	20	23	27
10	0.9875	21	81.5548978326729	41.5833333333333	149.857822496698	149.857822496698	24	22	22
11	0.98625	21	81.5548978326729	41.5833333333333	149.857822496698	106.420827393983	25	22	22
12	0.985	17	76.9094766999955	37.4166666666667	156.554959257553	156.554959257553	20	18	18
13	0.98375	17	76.9094766999955	37.4166666666667	156.554959257553	154.641912558837	22	18	25
14	0.9825	20	82.4968413006573	42	163.847842866923	163.847842866923	19	17	17
15	0.98125	20	82.4968413006573	42	163.847842866923	157.604521805149	28	17	22
16	0.98	20	82.4968413006573	42	163.847842866923	142.910055763458	23	17	24
17	0.97875	20	84.1167578296257	42.8333333333333	167.780758845098	167.780758845098	24	17	17
18	0.9775	17	81.3892302600361	39.0833333333333	172.89312099715	172.89312099715	20	17	17
19	0.97625	25	88.07476422285	36.1666666666667	207.267760508189	207.267760508189	17	23	23
20	0.975	25	88.07476422285	36.1666666666667	207.267760508189	168.848633928549	21	23	25
21	0.97375	25	88.07476422285	36.1666666666667	207.267760508189	170.260678487714	25	23	24
22	0.9725	25	88.07476422285	36.1666666666667	207.267760508189	165.45148509848	22	23	22
23	0.97125	25	88.07476422285	36.1666666666667	207.267760508189	188.461908699537	22	23	20
24	0.97	25	88.07476422285	36.1666666666667	207.267760508189	192.118602580811	23	23	12
25	0.96875	25	88.07476422285	36.1666666666667	207.267760508189	-1e+21	16	23	18
26	0.9675	25	88.07476422285	36.1666666666667	207.267760508189	195.935515003652	27	23	19
27	0.96625	25	88.07476422285	36.1666666666667	207.267760508189	205.363852409363	21	23	23
