"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	77	92.9657670775486	65.0916661547893	36.6601589998089	36.6601589998089	77	77	1540
2	1	40	92.9657670775486	65.0916661547893	43.8030161426661	43.8030161426661	77	40	40
3	1	38	100	66.5971287523957	49.1579838992971	49.1579838992971	77	38	38
4	1	41	100	65.4686450395393	49.941428991803	49.941428991803	77	41	41
5	1	41	100	65.4686450395393	49.941428991803	45.4263262180107	77	41	41
6	1	41	100	65.4686450395393	49.941428991803	45.3800400142502	77	41	41
7	1	39	100	65.9286078004574	50.1922750962661	50.1922750962661	77	39	39
8	1	39	100	65.9286078004574	50.1922750962661	46.7800195311638	77	39	39
9	1	40	100	65.4686450395393	50.6329874333615	50.6329874333615	77	40	40
10	1	31	100	61.3759621362271	54.021891439706	54.021891439706	77	31	31
11	1	31	100	61.3759621362271	54.021891439706	50.5385364298196	77	31	31
12	1	31	100	61.3759621362271	54.021891439706	49.3309282572823	77	31	31
13	1	31	100	61.3759621362271	54.021891439706	50.8807396811137	77	31	31
14	1	31	100	61.3759621362271	54.021891439706	45.0173018569518	77	31	1463
15	1	31	100	61.3759621362271	54.021891439706	50.8200004203745	77	31	31
16	1	31	100	61.3759621362271	54.021891439706	51.2256064189202	77	31	31
17	1	31	100	61.3759621362271	54.021891439706	45.1307472351031	77	31	1463
18	1	20	100	61.3759621362271	54.1472161150307	54.1472161150307	77	20	20
19	1	20	100	61.3759621362271	54.1472161150307	45.1864747892826	77	20	1463
20	1	20	100	61.3759621362271	54.1472161150307	47.3895538253206	77	20	20
21	1	20	100	61.3759621362271	54.1472161150307	51.4331622237477	77	20	20
22	1	20	100	61.3759621362271	54.1472161150307	51.1595517781076	77	20	20
23	1	20	100	61.3759621362271	54.1472161150307	45.2688546519829	77	20	1463
24	1	20	100	61.3759621362271	54.1472161150307	46.0498808528739	77	20	20
25	1	20	100	61.3759621362271	54.1472161150307	51.1420783424524	77	20	20
26	1	20	100	61.3759621362271	54.1472161150307	47.2206797663842	77	20	20
27	1	20	100	61.3759621362271	54.1472161150307	45.9980053822156	77	20	20
28	1	20	100	61.3759621362271	54.1472161150307	50.2330032862105	77	20	20
29	1	20	100	61.3759621362271	54.1472161150307	50.2360261254403	1	20	20
30	1	20	100	61.3759621362271	54.1472161150307	50.2388474420547	1	20	21
31	1	20	100	61.3759621362271	54.1472161150307	47.3598512698116	1	20	21
32	1	20	100	61.3759621362271	54.1472161150307	50.2439610784183	1	20	21
33	1	20	100	61.3759621362271	54.1472161150307	54.2062479922444	1	20	20
34	1	20	100	61.3759621362271	54.1472161150307	54.2083314702637	1	20	20
35	1	20	100	61.3759621362271	54.1472161150307	54.2102958923962	1	20	20
36	1	20	100	61.3759621362271	54.1472161150307	51.3148056151797	1	20	20
37	1	23	100	60.4837244269639	54.7900345297669	54.7900345297669	1	23	23
