"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	17	13.3305094088988	13.3305094088988	15	15	15
2	1	17	18.6984941910316	18.6984941910316	9	9	9
3	1	17	18.6984941910316	17.6189072583642	15	9	15
4	1	17	22.7781638563628	22.7781638563628	7	7	7
5	1	17	22.7781638563628	20.1286465355652	8	7	7
6	1	17	22.7781638563628	21.073633941785	7	7	7
7	1	17	22.7781638563628	20.2119451978939	14	7	14
8	1	17	22.7781638563628	21.1307838084282	7	7	7
9	1	17	22.7781638563628	20.1988555240156	7	7	7
10	1	17	23.4086986387745	23.4086986387745	8	7	7
11	1	17	23.4086986387745	23.0063061807373	7	7	7
12	1	17	23.4086986387745	22.0104323232503	10	7	7
13	1	17	24.4447850764904	24.4447850764904	13	10	10
14	1	17	24.4447850764904	16.7144757834556	16	10	16
15	1	17	24.4447850764904	19.3702371317871	10	10	10
16	1	17	26.9331552247642	26.9331552247642	13	10	10
17	1	17	26.9331552247642	19.5501159710853	16	10	16
18	1	17	26.9331552247642	24.9110765579282	10	10	10
19	1	17	26.9331552247642	26.1469024941475	11	10	10
20	1	17	26.9331552247642	15.6481709149463	10	10	10
21	1	17	27.7530873358994	27.7530873358994	13	10	10
22	1	17	27.7530873358994	19.0407941352342	15	10	15
23	1	17	27.7530873358994	15.8878050297248	15	10	15
24	1	17	27.7530873358994	15.8471249755666	16	10	16
25	1	17	27.7530873358994	17.6163947134423	15	10	15
26	1	17	27.7530873358994	15.2218414786125	15	10	15
27	1	17	27.7530873358994	16.9156914302699	15	10	15
28	1	17	27.7530873358994	19.8480550885119	11	10	10
29	1	17	27.7530873358994	19.0572060587175	15	10	15
30	1	17	27.7530873358994	25.5713910166661	10	10	10
31	1	17	27.7530873358994	25.1524521827335	12	10	10
32	1	17	27.7530873358994	18.9241757185987	16	10	16
33	1	17	29.4365790903961	29.4365790903961	9	9	9
34	1	17	29.4365790903961	19.4848761248482	16	9	16
35	1	17	29.4365790903961	19.762354528905	13	9	9
36	1	17	29.4365790903961	19.2388771067152	16	9	16
37	1	17	29.4365790903961	19.2873802603819	16	9	16
38	1	17	29.4365790903961	17.6679397316631	17	9	17
39	1	17	29.4365790903961	15.0749328229642	15	9	15
40	1	17	29.4365790903961	15.6947907881462	17	9	17
41	1	17	29.4365790903961	25.2808553223903	11	9	9
42	1	17	29.4365790903961	14.2730392940246	17	9	17
43	1	17	29.4365790903961	26.225661271343	10	9	9
44	1	17	32.0799211632376	32.0799211632376	10	10	10
45	1	17	32.0799211632376	21.1027522408146	11	10	10
46	1	17	32.0799211632376	18.0812177928439	14	10	14
47	1	17	32.0799211632376	22.3404471037266	13	10	10
48	1	17	32.0799211632376	16.6810620467843	16	10	16
49	1	17	32.0799211632376	20.2469351068365	16	10	16
50	1	17	32.0799211632376	17.1625672663587	16	10	16
51	1	17	32.0799211632376	16.6228164865274	17	10	17
52	1	17	32.0799211632376	16.2523486992044	16	10	16
53	1	17	32.0799211632376	19.4997739267316	16	10	16
54	1	17	32.0799211632376	19.8604530385292	16	10	16
55	1	17	32.0799211632376	14.2933639956747	12	10	10
56	1	17	32.0799211632376	18.1159365254572	14	10	10
57	1	17	32.0799211632376	16.7986997140971	16	10	16
58	1	17	32.0799211632376	16.6152597321866	14	10	14
59	1	17	32.0799211632376	24.5627616585783	12	10	10
60	1	17	32.0799211632376	17.5952821832557	15	10	15
61	1	17	32.0799211632376	16.7280197421852	12	10	10
62	1	17	32.0799211632376	19.0597059477054	12	10	10
63	1	17	32.0799211632376	16.8283218171396	17	10	17
64	1	17	32.0799211632376	16.7748124748231	16	10	16
65	1	17	32.0799211632376	-1e+21	13	10	13
66	1	17	32.5657012038361	32.5657012038361	10	10	10
67	1	17	32.5657012038361	29.2194423540428	10	10	10
68	1	17	32.5657012038361	27.0451326726986	10	10	10
69	1	17	32.5657012038361	25.9733253575738	10	10	10
70	1	17	32.5657012038361	31.2503378848829	10	10	10
71	1	17	32.5657012038361	31.4254436881546	10	10	10
72	1	17	33.3393655299807	33.3393655299807	10	10	10
73	1	17	33.3393655299807	30.8301561689155	10	10	10
74	1	17	33.3393655299807	23.512037121737	14	10	10
75	1	17	33.3393655299807	26.7183883974675	10	10	10
76	1	17	34.0882359843822	34.0882359843822	10	10	10
77	1	17	34.0882359843822	32.8914719722307	10	10	10
78	1	17	34.0882359843822	27.941369399598	10	10	10
79	1	17	34.0882359843822	26.6113048919756	10	10	10
80	1	17	34.0882359843822	30.1053077897166	10	10	10
81	1	17	34.0882359843822	28.4093457882592	10	10	10
82	1	17	34.0882359843822	27.802156569057	10	10	10
83	1	17	34.0882359843822	25.7046632436865	10	10	10
84	1	17	34.0882359843822	27.1268933950925	10	10	10
85	1	17	34.0882359843822	30.437224512234	10	10	10
86	1	17	34.0882359843822	29.9636739784751	10	10	10
87	1	17	34.0882359843822	33.7749919807298	10	10	10
88	1	17	34.0882359843822	29.1357972726932	10	10	10
89	1	17	34.0882359843822	32.2437814360115	10	10	10
90	1	17	34.0882359843822	31.5134251059206	10	10	10
91	1	17	34.0882359843822	28.2967801487372	10	10	10
92	1	17	34.0882359843822	31.4498764875329	10	10	10
93	1	17	34.0882359843822	31.2055564532785	10	10	10
94	1	17	34.0882359843822	33.2328167690243	10	10	9
95	1	17	37.1371498291348	37.1371498291348	10	10	10
96	1	17	37.1371498291348	31.670598074489	10	10	10
97	1	17	37.1371498291348	24.5656501959518	11	10	11
98	1	17	37.1371498291348	27.5530942058063	10	10	10
99	1	17	37.1371498291348	27.646472477322	10	10	10
100	1	17	37.1371498291348	29.1042992566861	10	10	10
101	1	17	37.1371498291348	35.2048540345947	10	10	10
