"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
63	1	26	18.311019306573	11.1413943396307	14	13	14
64	1	26	18.311019306573	9.16869740464907	15	13	15
65	1	26	18.311019306573	-1e+21	17	13	14
66	1	26	18.311019306573	13.1848323007223	16	13	16
67	1	26	18.311019306573	13.5549424843929	17	13	17
68	1	26	18.311019306573	11.6476014100411	15	13	15
69	1	26	18.311019306573	11.3784334506201	16	13	16
70	1	26	18.311019306573	15.106988106669	15	13	15
71	1	26	18.311019306573	-1e+21	16	13	14
72	1	26	18.311019306573	15.1794453909732	15	13	15
73	1	26	18.311019306573	12.0129024570648	16	13	16
74	1	26	18.311019306573	11.7743767890706	16	13	16
75	1	26	18.311019306573	11.2539062001774	16	13	16
76	1	26	18.311019306573	13.1821267947741	15	13	15
77	1	26	18.311019306573	-1e+21	15	13	14
78	1	26	18.311019306573	10.9903619213787	16	13	16
79	1	26	18.311019306573	16.9009865619109	16	13	16
80	1	26	18.311019306573	12.5978697078698	18	13	18
81	1	26	18.311019306573	12.3418445435154	16	13	16
82	1	26	18.311019306573	13.4736287816706	16	13	16
83	1	26	18.311019306573	-1e+21	15	13	14
84	1	26	18.311019306573	11.0243872733553	15	13	15
85	1	26	18.311019306573	12.4583685816289	16	13	16
86	1	26	18.311019306573	13.7363742589788	15	13	15
87	1	26	18.311019306573	13.3232584504167	14	13	14
88	1	26	18.311019306573	12.4872314571076	15	13	15
89	1	26	18.311019306573	-1e+21	19	13	14
90	1	26	18.311019306573	12.1088980490813	17	13	17
91	1	26	18.311019306573	13.4962691990748	17	13	17
92	1	26	18.311019306573	13.2283735970471	18	13	18
93	1	26	18.311019306573	13.589444250766	15	13	15
94	1	26	18.311019306573	10.2168388207715	15	13	15
95	1	26	18.311019306573	-1e+21	19	13	14
96	1	26	18.311019306573	12.1328861602975	17	13	17
97	1	26	18.311019306573	12.5189849000227	18	13	18
98	1	26	18.311019306573	12.0074269782169	19	13	19
99	1	26	18.311019306573	11.6312916732469	17	13	17
100	1	26	18.311019306573	12.7553379707204	15	13	15
101	1	26	18.311019306573	-1e+21	16	13	14
102	1	26	18.311019306573	14.7760493298042	16	13	16
103	1	26	18.311019306573	11.2241721186886	15	13	15
104	1	26	18.311019306573	15.32908108607	16	13	16
105	1	26	18.311019306573	12.0728964589746	14	13	14
106	1	26	18.311019306573	11.8414413990006	16	13	16
107	1	26	18.311019306573	-1e+21	15	13	14
108	1	26	18.311019306573	10.7146495850407	18	13	18
109	1	26	18.311019306573	10.8094753043207	17	13	17
110	1	26	18.311019306573	10.5278345086188	18	13	18
111	1	26	18.311019306573	11.432953005758	17	13	17
112	1	26	18.311019306573	13.2502252496596	15	13	15
113	1	26	18.311019306573	-1e+21	18	13	13
114	1	26	18.311019306573	11.4217354345275	17	13	17
115	1	26	18.311019306573	10.2470684089414	17	13	17
116	1	26	18.311019306573	10.6383779666819	17	13	17
117	1	26	18.311019306573	12.76044310459	15	13	15
118	1	26	18.311019306573	14.0664016552321	19	13	16
119	1	26	18.311019306573	-1e+21	18	13	15
120	1	26	18.311019306573	9.53577225407584	19	13	19
121	1	26	18.311019306573	12.797151797817	17	13	17
122	1	26	18.311019306573	11.6866214909344	14	13	14
123	1	26	18.311019306573	9.78984104706151	18	13	18
124	1	26	18.311019306573	11.9739858643633	18	13	18
125	1	26	18.311019306573	-1e+21	17	13	16
126	1	26	18.311019306573	11.429512049441	19	13	15
127	1	26	18.311019306573	15.6402918102829	15	13	15
128	1	26	18.311019306573	11.6278194065812	19	13	19
129	1	26	18.311019306573	16.3108970359096	15	13	15
130	1	26	18.311019306573	9.34428120056367	17	13	17
131	1	26	18.311019306573	-1e+21	15	13	14
132	1	26	18.311019306573	9.24162443118983	16	13	16
133	1	26	18.311019306573	13.5589881224574	15	13	15
134	1	26	18.311019306573	12.9503053564235	16	13	16
135	1	26	18.311019306573	10.316330658736	18	13	18
136	1	26	18.311019306573	12.6758967483346	16	13	16
137	1	26	18.311019306573	-1e+21	21	13	15
138	1	26	18.311019306573	13.1499106007941	16	13	16
139	1	26	18.311019306573	11.2400998760851	16	13	16
140	1	26	18.311019306573	15.8696030576995	16	13	16
141	1	26	18.311019306573	11.4236746263357	16	13	16
142	1	26	18.311019306573	13.8375728840025	15	13	15
143	1	26	18.311019306573	-1e+21	17	13	14
144	1	26	18.311019306573	14.4311268274624	17	13	17
145	1	26	18.311019306573	12.6451305522629	16	13	16
146	1	26	18.311019306573	9.45675739882129	15	13	14
147	1	26	18.311019306573	13.3666954125458	17	13	17
148	1	26	18.311019306573	10.7978826891166	18	13	14
149	1	26	18.311019306573	-1e+21	19	13	15
150	1	26	18.311019306573	14.0902981442493	17	13	17
151	1	26	18.311019306573	10.6466350229996	16	13	16
152	1	26	18.311019306573	12.5209299893289	15	13	15
153	1	26	18.311019306573	9.61936099927253	17	13	17
154	1	26	18.311019306573	14.4646011137977	15	13	15
155	1	26	18.311019306573	-1e+21	19	13	14
156	1	26	18.311019306573	10.2190646445637	16	13	16
157	1	26	18.311019306573	9.80016916036406	16	13	16
158	1	26	18.311019306573	11.8391994468111	15	13	15
159	1	26	18.311019306573	8.71422617542641	16	13	16
160	1	26	18.311019306573	11.2591312587278	16	13	16
161	1	26	18.311019306573	-1e+21	15	13	14
162	1	26	18.311019306573	12.4992437149575	15	13	15
163	1	26	18.311019306573	10.9867967548433	15	13	15
164	1	26	18.311019306573	14.3143724364824	15	13	15
165	1	26	18.311019306573	12.4212584116207	13	13	13
166	1	26	18.311019306573	10.9924044591686	15	13	15
167	1	26	18.311019306573	-1e+21	15	13	13
168	1	26	18.311019306573	13.0061153212394	19	13	19
169	1	26	18.311019306573	9.87196961875594	20	13	20
170	1	26	18.311019306573	13.1123193476122	15	13	15
171	1	26	18.311019306573	11.9666601500474	15	13	15
172	1	26	18.311019306573	9.03390231368501	15	13	15
173	1	26	18.311019306573	-1e+21	16	13	13
174	1	26	18.311019306573	14.5070112933197	17	13	17
175	1	26	18.311019306573	12.0972908737015	15	13	15
176	1	26	18.311019306573	11.9388017696325	15	13	15
177	1	26	18.311019306573	12.2665092430942	17	13	17
178	1	26	18.311019306573	12.2140601867333	15	13	15
179	1	26	18.311019306573	-1e+21	17	13	14
180	1	26	18.311019306573	12.0918886868188	16	13	16
181	1	26	18.311019306573	10.9331273258592	15	13	15
182	1	26	18.311019306573	12.8622622961869	16	13	16
183	1	26	18.311019306573	10.4382511685044	14	13	14
184	1	26	18.311019306573	10.4789140467735	14	13	14
185	1	26	18.311019306573	-1e+21	18	13	13
186	1	26	18.311019306573	12.2485544082216	15	13	15
187	1	26	18.311019306573	11.7708315877585	16	13	16
188	1	26	18.311019306573	13.9041026271713	15	13	15
189	1	26	18.311019306573	13.7949070202075	17	13	17
190	1	26	18.311019306573	10.6020705062155	15	13	15
191	1	26	18.311019306573	-1e+21	15	13	13
192	1	26	18.311019306573	17.3466077255618	14	13	14
193	1	26	18.311019306573	10.1514456772566	17	13	17
194	1	26	18.311019306573	15.6368673887866	14	13	14
195	1	26	18.311019306573	12.9942015991781	15	13	15
196	1	26	18.311019306573	8.26366870172666	15	13	15
197	1	26	18.311019306573	-1e+21	18	13	15
198	1	26	18.311019306573	12.3382120696288	17	13	17
199	1	26	18.311019306573	11.3644636209319	15	13	15
200	1	26	18.311019306573	12.119978476188	17	13	17
201	1	26	18.311019306573	11.9887248986637	15	13	15
202	1	26	18.311019306573	13.3446779380307	16	13	16
