"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	7	100	67.3421555744138	49.6104910979104	49.6104910979104	5	7	140
2	1	5	100	67.3421555744138	49.8962053836246	49.8962053836246	3	5	5
3	1	5	100	67.3421555744138	50.6462053836246	50.6462053836246	5	5	5
4	1	5	100	67.3421555744138	50.6462053836246	50.6462053836246	5	5	10
5	1	5	100	67.3421555744138	50.6462053836246	50.6462053836246	1	5	10
6	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	2	4	4
7	1	4	100	65.2401487992266	51.7604672691128	50.6462053836246	5	4	9
8	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
9	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
10	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
11	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
12	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
13	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
14	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	4
15	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	8
16	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
17	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	16
18	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	16
19	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
20	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
21	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
22	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
23	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
24	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
25	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
26	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
27	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
28	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
29	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
30	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
31	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
32	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
33	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
34	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
35	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	3	4	24
36	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
37	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
38	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
39	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	5	4	24
40	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	3	4	24
41	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	3	4	20
42	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
43	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
44	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
45	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
46	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
47	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
48	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
49	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
50	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
51	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
52	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
53	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
54	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
55	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	5	4	24
56	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	12
57	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
58	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
59	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
60	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	2	4	24
61	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
62	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
63	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
64	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
65	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
66	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
67	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
68	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
69	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
70	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	28
71	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	3	4	28
72	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
73	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
74	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
75	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
76	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
77	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
78	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
79	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
80	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
81	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
82	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
83	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
84	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
85	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
86	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
87	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
88	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
89	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
90	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
91	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	20
92	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
93	1	4	100	65.2401487992266	51.7604672691128	51.7604672691128	4	4	24
