"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	37	81.8351059607304	57.9316112223976	43.1119883894984	43.1119883894984	13	37	740
2	1	16	86.1309603312379	57.9316112223976	46.0866694070113	46.0866694070113	13	16	16
3	1	16	86.1309603312379	57.9316112223976	46.0866694070113	45.669539442966	21	16	21
4	1	28	88.6316000032621	57.9316112223976	48.2317264306067	48.2317264306067	23	25	25
5	1	28	88.6316000032621	57.9316112223976	48.2317264306067	47.2934345103607	18	25	25
6	1	28	88.6316000032621	57.9316112223976	48.2317264306067	41.4676427282614	16	25	25
7	1	28	88.6316000032621	57.9316112223976	48.2317264306067	47.6231947547719	14	25	13
8	1	28	88.6316000032621	57.9316112223976	48.2317264306067	46.3247861815021	23	25	30
9	1	28	88.6316000032621	57.9316112223976	48.2317264306067	47.810761634998	19	25	22
10	1	28	88.6316000032621	57.9316112223976	48.2317264306067	44.2144241202061	20	25	22
11	1	28	88.6316000032621	57.9316112223976	48.2317264306067	43.6517044273698	20	25	25
12	1	28	88.6316000032621	57.9316112223976	48.2317264306067	47.0025679841376	21	25	17
13	1	28	88.6316000032621	57.9316112223976	48.2317264306067	45.4331920710584	18	25	21
14	1	25	87.9298028572604	57.9316112223976	48.6939075859503	48.6939075859503	23	25	25
15	1	25	87.9298028572604	57.9316112223976	48.6939075859503	47.8955337741913	19	25	19
16	1	25	87.9298028572604	57.9316112223976	48.6939075859503	46.4883443274621	21	25	23
17	1	27	89.3360194969465	57.9316112223976	49.0079438119307	49.0079438119307	25	27	27
18	1	27	89.3360194969465	57.9316112223976	49.0079438119307	48.5976793740077	22	27	24
19	1	24	90.9063832286776	57.9316112223976	49.6763793382339	49.6763793382339	20	24	24
20	1	24	90.9063832286776	57.9316112223976	49.6763793382339	47.4657181597913	20	24	24
21	1	24	90.9063832286776	57.9316112223976	49.6763793382339	46.8277242200936	26	24	20
22	1	24	90.9063832286776	57.9316112223976	49.6763793382339	47.3879981243141	26	24	26
23	1	24	90.9063832286776	57.9316112223976	49.6763793382339	48.4993326771883	22	24	26
24	1	24	90.9255590622874	57.9316112223976	50.4313874672254	50.4313874672254	21	22	22
25	1	21	93.4475418532686	57.9316112223976	52.0714885590753	52.0714885590753	18	23	23
26	1	21	93.4475418532686	57.9316112223976	52.0714885590753	46.354241348264	18	23	21
27	1	21	93.4475418532686	57.9316112223976	52.0714885590753	47.4215467220192	25	23	26
28	1	21	93.4475418532686	57.9316112223976	52.0714885590753	48.5202678587388	20	23	21
29	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.5913985728011	18	23	20
30	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.1542595460395	21	23	24
31	1	21	93.4475418532686	57.9316112223976	52.0714885590753	48.5949850651246	18	23	21
32	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.3323952845492	21	23	21
33	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.2746610729481	21	23	22
34	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.5913985728011	23	23	21
35	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.3527320135711	20	23	22
36	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.2501334307226	18	23	20
37	1	21	93.4475418532686	57.9316112223976	52.0714885590753	46.3199775320828	18	23	23
38	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.5495390429699	20	23	22
39	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.0733552884624	21	23	20
40	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.0595798304555	17	23	21
41	1	21	93.4475418532686	57.9316112223976	52.0714885590753	44.145665515109	22	23	21
42	1	21	93.4475418532686	57.9316112223976	52.0714885590753	48.54742380695	24	23	23
43	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.6803712375036	22	23	24
44	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.5816625694497	22	23	21
45	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.2399888570907	21	23	22
46	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.7407193687631	18	23	22
47	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.46227647462	16	23	21
48	1	21	93.4475418532686	57.9316112223976	52.0714885590753	47.6212803886923	20	23	23
49	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.3964114004661	23	23	18
50	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.5276085153957	19	23	23
51	1	21	93.4475418532686	57.9316112223976	52.0714885590753	48.4332906452559	18	23	21
52	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.7439390420477	16	23	19
53	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.2746610729481	20	23	22
54	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.2356515048179	17	23	19
55	1	21	93.4475418532686	57.9316112223976	52.0714885590753	50.4148916421483	21	23	22
56	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.0034757057617	19	23	20
57	1	21	93.4475418532686	57.9316112223976	52.0714885590753	48.3968968938605	19	23	20
58	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.4073746638451	18	23	19
59	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.5983376844123	25	23	22
60	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.4073746638451	19	23	19
61	1	21	93.4475418532686	57.9316112223976	52.0714885590753	43.6092373763897	21	23	20
62	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.8327482505179	19	23	19
63	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.3306092105404	25	23	23
64	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.9576339171328	19	23	21
65	1	21	93.4475418532686	57.9316112223976	52.0714885590753	52.0036486295729	15	23	23
66	1	21	93.4475418532686	57.9316112223976	52.0714885590753	47.2350776504685	19	23	20
67	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.7379123250703	23	23	23
68	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.7303433894494	23	23	19
69	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.2594254473865	20	23	21
70	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.2025170593052	19	23	20
71	1	21	93.4475418532686	57.9316112223976	52.0714885590753	48.2077573021256	20	23	20
72	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.4824653219206	19	23	20
73	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.5568393699619	24	23	22
74	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.0500145274952	22	23	22
75	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.9157371838565	17	23	22
76	1	21	93.4475418532686	57.9316112223976	52.0714885590753	47.8912496139851	19	23	20
77	1	21	93.4475418532686	57.9316112223976	52.0714885590753	51.035798058958	22	23	22
78	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.8482024325847	21	23	22
79	1	21	93.4475418532686	57.9316112223976	52.0714885590753	49.2122411240805	21	23	22
80	1	21	93.4475418532686	57.9316112223976	52.0714885590753	52.0036486295729	20	23	23
