"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	17	10	17
1	1	32	29.3134962666617	11.4017701861999	22	10	17
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	15	10	15
2	1	32	29.3134962666617	10.3752744958023	16	10	15
2	1	32	29.3134962666617	10.3752744958023	16	10	15
2	1	32	29.3134962666617	10.3752744958023	16	10	15
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	14	10	10
3	1	32	29.3134962666617	-1e+21	19	10	10
3	1	32	29.3134962666617	-1e+21	19	10	10
3	1	32	29.3134962666617	-1e+21	19	10	10
3	1	32	29.3134962666617	-1e+21	19	10	10
3	1	32	29.3134962666617	-1e+21	19	10	10
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	15	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
4	1	32	29.3134962666617	14.3201133091211	22	10	15
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	22	10	22
5	1	32	29.3134962666617	9.84974571662528	24	10	22
5	1	32	29.3134962666617	9.84974571662528	24	10	22
5	1	32	29.3134962666617	9.84974571662528	24	10	22
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
6	1	32	29.3134962666617	10.6779885045956	17	10	17
